9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 10:40 PM",0.497
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 10:50 PM",0.502
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 11:00 PM",0.508
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 11:10 PM",0.516
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 11:20 PM",0.525
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 11:30 PM",0.535
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 11:40 PM",0.546
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 11:50 PM",0.559
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 12:00 AM",0.573
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 12:10 AM",0.588
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 12:20 AM",0.604
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 12:30 AM",0.621
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 12:40 AM",0.639
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 12:50 AM",0.658
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 01:00 AM",0.677
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 01:10 AM",0.697
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 01:20 AM",0.717
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 01:30 AM",0.738
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 01:40 AM",0.759
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 01:50 AM",0.779
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 02:00 AM",0.8
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 02:10 AM",0.821
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 02:20 AM",0.841
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 02:30 AM",0.86
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 02:40 AM",0.879
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 02:50 AM",0.897
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 03:00 AM",0.914
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 03:10 AM",0.93
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 03:20 AM",0.945
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 03:30 AM",0.958
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 03:40 AM",0.97
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 03:50 AM",0.981
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 04:00 AM",0.989
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 12, 2013 04:10 AM",0.996
